date,fiscalyear,item,itemid,normalization,normid,val
1921,1920/1921,Superannuation accounts,320,Real per capita dollars,4,15.507007
1921,1920/1921,Superannuation accounts,320,Real dollars (millions),5,136.19243
1921,1920/1921,Total expenditure,502,Nominal dollars (millions),1,529
1921,1920/1921,Total expenditure,502,Percent of GDP,2,12.721776
1921,1920/1921,Total expenditure,502,Percent of total revenue,3,121.05264
1921,1920/1921,Total expenditure,502,Real per capita dollars,4,911.46741
1921,1920/1921,Total expenditure,502,Real dollars (millions),5,8005.0884
1921,1920/1921,Total revenue,501,Nominal dollars (millions),1,437
1921,1920/1921,Total revenue,501,Percent of GDP,2,10.509294
1921,1920/1921,Total revenue,501,Percent of total revenue,3,100
1921,1920/1921,Total revenue,501,Real per capita dollars,4,752.95135
1921,1920/1921,Total revenue,501,Real dollars (millions),5,6612.8989
1921,1920/1921,Treasury bills,311,Nominal dollars (millions),1,0
1921,1920/1921,Treasury bills,311,Percent of GDP,2,0
1921,1920/1921,Treasury bills,311,Percent of total revenue,3,0
1921,1920/1921,Treasury bills,311,Real per capita dollars,4,0
1921,1920/1921,Treasury bills,311,Real dollars (millions),5,0
1921,1920/1921,Unmatured debt,310,Nominal dollars (millions),1,2553
1921,1920/1921,Unmatured debt,310,Percent of GDP,2,61.3964
1921,1920/1921,Unmatured debt,310,Percent of total revenue,3,584.21051
1921,1920/1921,Unmatured debt,310,Real per capita dollars,4,4398.8208
1921,1920/1921,Unmatured debt,310,Real dollars (millions),5,38633.25
1921,1920/1921,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,472
1921,1920/1921,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,11.350999
1921,1920/1921,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,108.00916
1921,1920/1921,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,813.25635
1921,1920/1921,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,7142.5361
1922,1921/1922,Canada savings bonds,312,Nominal dollars (millions),1,0
1922,1921/1922,Canada savings bonds,312,Percent of GDP,2,0
1922,1921/1922,Canada savings bonds,312,Percent of total revenue,3,0
1922,1921/1922,Canada savings bonds,312,Real per capita dollars,4,0
1922,1921/1922,Canada savings bonds,312,Real dollars (millions),5,0
1922,1921/1922,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,81
1922,1921/1922,Cash deficit (+) or surplus (-),530,Percent of GDP,2,1.8742791
1922,1921/1922,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,20.506329
1922,1921/1922,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,149.22176
1922,1921/1922,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,1330.0968
1922,1921/1922,Financial assets,200,Nominal dollars (millions),1,510
1922,1921/1922,Financial assets,200,Percent of GDP,2,11.801017
1922,1921/1922,Financial assets,200,Percent of total revenue,3,129.11392
1922,1921/1922,Financial assets,200,Real per capita dollars,4,939.54437
1922,1921/1922,Financial assets,200,Real dollars (millions),5,8374.6836
1922,1921/1922,Gross federal debt,300,Nominal dollars (millions),1,2932
1922,1921/1922,Gross federal debt,300,Percent of GDP,2,67.844276
1922,1921/1922,Gross federal debt,300,Percent of total revenue,3,742.2785
1922,1921/1922,Gross federal debt,300,Real per capita dollars,4,5401.459
1922,1921/1922,Gross federal debt,300,Real dollars (millions),5,48146.219
1922,1921/1922,Interest on the debt,521,Nominal dollars (millions),1,135
1922,1921/1922,Interest on the debt,521,Percent of GDP,2,3.1237986
1922,1921/1922,Interest on the debt,521,Percent of total revenue,3,34.177216
1922,1921/1922,Interest on the debt,521,Real per capita dollars,4,248.70293
1922,1921/1922,Interest on the debt,521,Real dollars (millions),5,2216.8279
1922,1921/1922,Marketable bonds,313,Nominal dollars (millions),1,2452
1922,1921/1922,Marketable bonds,313,Percent of GDP,2,56.737438
1922,1921/1922,Marketable bonds,313,Percent of total revenue,3,620.75952
1922,1921/1922,Marketable bonds,313,Real per capita dollars,4,4517.1821
1922,1921/1922,Marketable bonds,313,Real dollars (millions),5,40264.164
1922,1921/1922,Net federal debt,100,Nominal dollars (millions),1,2422
1922,1921/1922,Net federal debt,100,Percent of GDP,2,56.043259
1922,1921/1922,Net federal debt,100,Percent of total revenue,3,613.16455
1922,1921/1922,Net federal debt,100,Real per capita dollars,4,4461.9146
1922,1921/1922,Net federal debt,100,Real dollars (millions),5,39771.535
1922,1921/1922,Other liabilities,330,Nominal dollars (millions),1,-2606
1922,1921/1922,Other liabilities,330,Percent of GDP,2,-60.30088
1922,1921/1922,Other liabilities,330,Percent of total revenue,3,-659.74683
1922,1921/1922,Other liabilities,330,Real per capita dollars,4,-4800.8877
1922,1921/1922,Other liabilities,330,Real dollars (millions),5,-42792.992
1922,1921/1922,Superannuation accounts,320,Nominal dollars (millions),1,10
1922,1921/1922,Superannuation accounts,320,Percent of GDP,2,0.23139249
1922,1921/1922,Superannuation accounts,320,Percent of total revenue,3,2.5316455
1922,1921/1922,Superannuation accounts,320,Real per capita dollars,4,18.42244
1922,1921/1922,Superannuation accounts,320,Real dollars (millions),5,164.20949
1922,1921/1922,Total expenditure,502,Nominal dollars (millions),1,476
1922,1921/1922,Total expenditure,502,Percent of GDP,2,11.014282
1922,1921/1922,Total expenditure,502,Percent of total revenue,3,120.50633
1922,1921/1922,Total expenditure,502,Real per capita dollars,4,876.90808
1922,1921/1922,Total expenditure,502,Real dollars (millions),5,7816.3711
1922,1921/1922,Total revenue,501,Nominal dollars (millions),1,395
1922,1921/1922,Total revenue,501,Percent of GDP,2,9.1400032
1922,1921/1922,Total revenue,501,Percent of total revenue,3,100
1922,1921/1922,Total revenue,501,Real per capita dollars,4,727.68634
1922,1921/1922,Total revenue,501,Real dollars (millions),5,6486.2744
1922,1921/1922,Treasury bills,311,Nominal dollars (millions),1,144
1922,1921/1922,Treasury bills,311,Percent of GDP,2,3.3320518
1922,1921/1922,Treasury bills,311,Percent of total revenue,3,36.455696
1922,1921/1922,Treasury bills,311,Real per capita dollars,4,265.28311
1922,1921/1922,Treasury bills,311,Real dollars (millions),5,2364.6165
1922,1921/1922,Unmatured debt,310,Nominal dollars (millions),1,2596
1922,1921/1922,Unmatured debt,310,Percent of GDP,2,60.069489
1922,1921/1922,Unmatured debt,310,Percent of total revenue,3,657.21521
1922,1921/1922,Unmatured debt,310,Real per capita dollars,4,4782.4653
1922,1921/1922,Unmatured debt,310,Real dollars (millions),5,42628.781
1922,1921/1922,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,447
1922,1921/1922,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,10.343244
1922,1921/1922,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,113.16456
1922,1921/1922,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,823.48303
1922,1921/1922,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,7340.1636
1923,1922/1923,Canada savings bonds,312,Nominal dollars (millions),1,0
1923,1922/1923,Canada savings bonds,312,Percent of GDP,2,0
1923,1922/1923,Canada savings bonds,312,Percent of total revenue,3,0
1923,1922/1923,Canada savings bonds,312,Real per capita dollars,4,0
1923,1922/1923,Canada savings bonds,312,Real dollars (millions),5,0
1923,1922/1923,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,31
1923,1922/1923,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.66671836
1923,1922/1923,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,7.5609756
1923,1922/1923,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,56.532761
1923,1922/1923,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,509.04938
1923,1922/1923,Financial assets,200,Nominal dollars (millions),1,468
1923,1922/1923,Financial assets,200,Percent of GDP,2,10.065296
1923,1922/1923,Financial assets,200,Percent of total revenue,3,114.14634
1923,1922/1923,Financial assets,200,Real per capita dollars,4,853.46234
1923,1922/1923,Financial assets,200,Real dollars (millions),5,7685.0039
1923,1922/1923,Gross federal debt,300,Nominal dollars (millions),1,2922
1923,1922/1923,Gross federal debt,300,Percent of GDP,2,62.843582
1923,1922/1923,Gross federal debt,300,Percent of total revenue,3,712.68292
1923,1922/1923,Gross federal debt,300,Real per capita dollars,4,5328.6685
1923,1922/1923,Gross federal debt,300,Real dollars (millions),5,47982.012
1923,1922/1923,Interest on the debt,521,Nominal dollars (millions),1,138
1923,1922/1923,Interest on the debt,521,Percent of GDP,2,2.967972
1923,1922/1923,Interest on the debt,521,Percent of total revenue,3,33.658535
1923,1922/1923,Interest on the debt,521,Real per capita dollars,4,251.66197
1923,1922/1923,Interest on the debt,521,Real dollars (millions),5,2266.0908
1923,1922/1923,Marketable bonds,313,Nominal dollars (millions),1,2487
1923,1922/1923,Marketable bonds,313,Percent of GDP,2,53.488018
1923,1922/1923,Marketable bonds,313,Percent of total revenue,3,606.58539
1923,1922/1923,Marketable bonds,313,Real per capita dollars,4,4535.3862
1923,1922/1923,Marketable bonds,313,Real dollars (millions),5,40838.898
1923,1922/1923,Net federal debt,100,Nominal dollars (millions),1,2454
1923,1922/1923,Net federal debt,100,Percent of GDP,2,52.778286
1923,1922/1923,Net federal debt,100,Percent of total revenue,3,598.53656
1923,1922/1923,Net federal debt,100,Real per capita dollars,4,4475.2065
1923,1922/1923,Net federal debt,100,Real dollars (millions),5,40297.008
1923,1922/1923,Other liabilities,330,Nominal dollars (millions),1,-2594
1923,1922/1923,Other liabilities,330,Percent of GDP,2,-55.789272
1923,1922/1923,Other liabilities,330,Percent of total revenue,3,-632.68292
1923,1922/1923,Other liabilities,330,Real per capita dollars,4,-4730.5156
1923,1922/1923,Other liabilities,330,Real dollars (millions),5,-42595.941
1923,1922/1923,Superannuation accounts,320,Nominal dollars (millions),1,12
1923,1922/1923,Superannuation accounts,320,Percent of GDP,2,0.25808454
1923,1922/1923,Superannuation accounts,320,Percent of total revenue,3,2.9268293
1923,1922/1923,Superannuation accounts,320,Real per capita dollars,4,21.88365
1923,1922/1923,Superannuation accounts,320,Real dollars (millions),5,197.05138
1923,1922/1923,Total expenditure,502,Nominal dollars (millions),1,441
1923,1922/1923,Total expenditure,502,Percent of GDP,2,9.4846058
1923,1922/1923,Total expenditure,502,Percent of total revenue,3,107.56097
1923,1922/1923,Total expenditure,502,Real per capita dollars,4,804.22412
1923,1922/1923,Total expenditure,502,Real dollars (millions),5,7241.6382
1923,1922/1923,Total revenue,501,Nominal dollars (millions),1,410
1923,1922/1923,Total revenue,501,Percent of GDP,2,8.8178883
1923,1922/1923,Total revenue,501,Percent of total revenue,3,100
1923,1922/1923,Total revenue,501,Real per capita dollars,4,747.69135
1923,1922/1923,Total revenue,501,Real dollars (millions),5,6732.5889
1923,1922/1923,Treasury bills,311,Nominal dollars (millions),1,95
1923,1922/1923,Treasury bills,311,Percent of GDP,2,2.043169
1923,1922/1923,Treasury bills,311,Percent of total revenue,3,23.170732
1923,1922/1923,Treasury bills,311,Real per capita dollars,4,173.24556
1923,1922/1923,Treasury bills,311,Real dollars (millions),5,1559.9901
1923,1922/1923,Unmatured debt,310,Nominal dollars (millions),1,2582
1923,1922/1923,Unmatured debt,310,Percent of GDP,2,55.531185
1923,1922/1923,Unmatured debt,310,Percent of total revenue,3,629.7561
1923,1922/1923,Unmatured debt,310,Real per capita dollars,4,4708.6318
1923,1922/1923,Unmatured debt,310,Real dollars (millions),5,42398.887
1923,1922/1923,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,547
1923,1922/1923,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,11.764353
1923,1922/1923,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,133.41463
1923,1922/1923,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,997.52966
1923,1922/1923,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,8982.2588
1924,1923/1924,Canada savings bonds,312,Nominal dollars (millions),1,0
1924,1923/1924,Canada savings bonds,312,Percent of GDP,2,0
1924,1923/1924,Canada savings bonds,312,Percent of total revenue,3,0
1924,1923/1924,Canada savings bonds,312,Real per capita dollars,4,0
1924,1923/1924,Canada savings bonds,312,Real dollars (millions),5,0
1924,1923/1924,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,-36
1924,1923/1924,Cash deficit (+) or surplus (-),530,Percent of GDP,2,-0.78349692
1924,1923/1924,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,-8.8235292
1924,1923/1924,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,-65.950439
1924,1923/1924,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,-602.61694
1924,1923/1924,Financial assets,200,Nominal dollars (millions),1,437
1924,1923/1924,Financial assets,200,Percent of GDP,2,9.5107822
1924,1923/1924,Financial assets,200,Percent of total revenue,3,107.10784
1924,1923/1924,Financial assets,200,Real per capita dollars,4,800.56506
1924,1923/1924,Financial assets,200,Real dollars (millions),5,7315.1001
1924,1923/1924,Gross federal debt,300,Nominal dollars (millions),1,2855
1924,1923/1924,Gross federal debt,300,Percent of GDP,2,62.135658
1924,1923/1924,Gross federal debt,300,Percent of total revenue,3,699.75488
1924,1923/1924,Gross federal debt,300,Real per capita dollars,4,5230.2363
1924,1923/1924,Gross federal debt,300,Real dollars (millions),5,47790.871
1924,1923/1924,Interest on the debt,521,Nominal dollars (millions),1,136
1924,1923/1924,Interest on the debt,521,Percent of GDP,2,2.9598773
1924,1923/1924,Interest on the debt,521,Percent of total revenue,3,33.333332
1924,1923/1924,Interest on the debt,521,Real per capita dollars,4,249.1461
1924,1923/1924,Interest on the debt,521,Real dollars (millions),5,2276.553
1924,1923/1924,Marketable bonds,313,Nominal dollars (millions),1,2444
1924,1923/1924,Marketable bonds,313,Percent of GDP,2,53.190735
1924,1923/1924,Marketable bonds,313,Percent of total revenue,3,599.01959
1924,1923/1924,Marketable bonds,313,Real per capita dollars,4,4477.3022
1924,1923/1924,Marketable bonds,313,Real dollars (millions),5,40910.996
1924,1923/1924,Net federal debt,100,Nominal dollars (millions),1,2418
1924,1923/1924,Net federal debt,100,Percent of GDP,2,52.624878
1924,1923/1924,Net federal debt,100,Percent of total revenue,3,592.64703
1924,1923/1924,Net federal debt,100,Real per capita dollars,4,4429.6714
1924,1923/1924,Net federal debt,100,Real dollars (millions),5,40475.773
1924,1923/1924,Other liabilities,330,Nominal dollars (millions),1,-2549
1924,1923/1924,Other liabilities,330,Percent of GDP,2,-55.475933
1924,1923/1924,Other liabilities,330,Percent of total revenue,3,-624.75488
1924,1923/1924,Other liabilities,330,Real per capita dollars,4,-4669.6577
1924,1923/1924,Other liabilities,330,Real dollars (millions),5,-42668.629
1924,1923/1924,Superannuation accounts,320,Nominal dollars (millions),1,14
1924,1923/1924,Superannuation accounts,320,Percent of GDP,2,0.30469325
1924,1923/1924,Superannuation accounts,320,Percent of total revenue,3,3.4313726
1924,1923/1924,Superannuation accounts,320,Real per capita dollars,4,25.647394
1924,1923/1924,Superannuation accounts,320,Real dollars (millions),5,234.35104
1924,1923/1924,Total expenditure,502,Nominal dollars (millions),1,372
1924,1923/1924,Total expenditure,502,Percent of GDP,2,8.0961351
1924,1923/1924,Total expenditure,502,Percent of total revenue,3,91.176468
1924,1923/1924,Total expenditure,502,Real per capita dollars,4,681.48785
1924,1923/1924,Total expenditure,502,Real dollars (millions),5,6227.042
1924,1923/1924,Total revenue,501,Nominal dollars (millions),1,408
1924,1923/1924,Total revenue,501,Percent of GDP,2,8.879632
1924,1923/1924,Total revenue,501,Percent of total revenue,3,100
1924,1923/1924,Total revenue,501,Real per capita dollars,4,747.43829
1924,1923/1924,Total revenue,501,Real dollars (millions),5,6829.6587
1924,1923/1924,Treasury bills,311,Nominal dollars (millions),1,91
1924,1923/1924,Treasury bills,311,Percent of GDP,2,1.9805061
